出發時段,出發機場代號,抵達時段,航空聯盟,機型分類,假期,是否為平日,飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,下界,上界,抵達機場代號
下午班機,TPE,下午抵達,6,0,0,0,180,-0.84717,-1.180738,17,6166,6599.5894,6438.981,6181.888578233254,6862.457898101372,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,14199,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
下午班機,TPE,晚間抵達,5,0,2,1,180,-0.84717,-1.180738,15,15549,28533.418,26381.299,20839.59687657768,30165.374077941484,NRT
上午班機,TPE,下午抵達,3,1,0,0,185,-0.84717,-1.180738,7,10455,12474.73,11647.15,10760.217681634515,13747.638864284925,NRT
凌晨班機,TPE,早晨抵達,6,0,0,0,185,-0.84717,-1.180738,2,8687,6694.575,6559.2754,6157.876434807203,6881.626942146162,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,7133,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
上午班機,TPE,下午抵達,3,1,1,1,185,-0.84717,-1.180738,7,15827,15084.302,14608.343,13527.917171331299,16442.930482295753,NRT
下午班機,TPE,下午抵達,3,1,1,1,180,-0.84717,-1.180738,18,11795,14843.332,14647.447,12975.016518945184,16481.551511953803,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,21423,12540.902,12288.612,11644.389219978237,12994.810703013456,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,8,9868,10918.042,10622.243,10112.231437635872,11137.862941461268,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,17,9389,6548.361,6393.9185,6022.572797066797,6869.069093237968,NRT
下午班機,TPE,下午抵達,6,0,0,0,185,-0.84717,-1.180738,17,6602,6965.88,6586.4463,6192.850224896815,7066.093524548494,NRT
上午班機,TPE,下午抵達,2,1,2,1,180,-0.84717,-1.180738,7,28333,28646.574,26343.133,22745.60814907149,31747.448328528233,NRT
上午班機,TPE,下午抵達,5,1,0,0,180,-0.84717,-1.180738,7,12855,12105.686,11703.35,11118.359491508736,12311.068009673461,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,16,8604,9995.12,9705.449,9088.141291194803,11066.238614014435,NRT
下午班機,TPE,下午抵達,2,0,0,1,180,-0.84717,-1.180738,18,9329,9164.392,8702.461,8106.940698313851,9314.119099391708,NRT
早晨班機,TPE,下午抵達,1,1,1,1,185,-0.84717,-1.180738,7,14553,15566.977,15006.1,14102.238581637803,16092.818891596236,NRT
上午班機,TPE,下午抵達,2,1,0,0,180,-0.84717,-1.180738,7,10296,11613.518,11455.445,10678.028762123276,12253.423337488926,NRT
早晨班機,TPE,上午抵達,6,0,0,1,180,-0.84717,-1.180738,8,8659,6767.2817,6769.012,6468.752085816803,7233.188758425746,NRT
早晨班機,TPE,下午抵達,1,1,1,1,185,-0.84717,-1.180738,8,13431,14597.326,14349.429,13473.278045336257,15365.287990344841,NRT
下午班機,TPE,下午抵達,3,1,1,0,180,-0.84717,-1.180738,16,22125,14218.524,13661.087,12313.475587705467,15668.238701958695,NRT
上午班機,TPE,下午抵達,2,1,2,1,180,-0.84717,-1.180738,7,19115,28646.574,26343.133,22745.60814907149,31747.448328528233,NRT
凌晨班機,TPE,早晨抵達,6,0,0,0,185,-0.84717,-1.180738,2,6254,6694.575,6559.2754,6157.876434807203,6881.626942146162,NRT
上午班機,TPE,下午抵達,3,1,1,0,185,-0.84717,-1.180738,7,16388,15613.039,14841.421,13439.30808026583,18683.29453053316,NRT
下午班機,TPE,晚間抵達,1,1,2,0,180,-0.84717,-1.180738,18,17093,19212.84,18017.535,15414.604760187061,21186.996143324202,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,8,6481,6817.5044,6525.4595,6200.778536422001,7061.711379231999,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,7,13008,11252.098,10908.591,10469.363293772058,11347.990152474164,NRT
早晨班機,TPE,下午抵達,5,1,0,0,180,-0.84717,-1.180738,8,12271,12761.806,12606.223,11709.33709865117,13830.059050187476,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,14118,12540.902,12288.612,11644.389219978237,12994.810703013456,NRT
下午班機,TPE,晚間抵達,2,0,0,1,185,-0.84717,-1.180738,19,8811,10184.036,10051.63,9313.11597402519,10815.341296716106,NRT
早晨班機,TPE,上午抵達,4,1,2,1,185,-0.84717,-1.180738,7,11440,12549.015,12639.197,11496.503472706383,14294.83121598481,NRT
下午班機,TPE,晚間抵達,4,0,2,1,185,-0.84717,-1.180738,17,12049,10066.039,10277.368,9526.625251369225,11142.471554690013,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,18,5750,5542.6797,5422.059,5159.981878003183,5761.983352269179,NRT
下午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,16,9144,10549.398,10385.295,10054.87138791826,10780.431063701444,NRT
早晨班機,TPE,下午抵達,1,1,2,1,185,-0.84717,-1.180738,7,21037,21090.27,20302.81,18624.43682858889,22461.184165255476,NRT
下午班機,TPE,下午抵達,3,1,0,1,180,-0.84717,-1.180738,16,10040,10521.203,10322.912,9963.78819761026,10664.165203486786,NRT
下午班機,TPE,下午抵達,2,0,0,1,180,-0.84717,-1.180738,16,10737,9783.668,9147.913,8429.960921296568,9958.258891623738,NRT
早晨班機,TPE,下午抵達,1,1,2,0,185,-0.84717,-1.180738,7,19374,21347.334,21249.225,18767.46412195766,24713.351568392405,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,9519,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,9355,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
下午班機,TPE,下午抵達,3,1,2,1,180,-0.84717,-1.180738,16,17913,22231.4,20249.09,17460.98598156081,24171.7136553577,NRT
下午班機,TPE,下午抵達,6,0,0,0,180,-0.84717,-1.180738,17,5882,6599.5894,6438.981,6181.888578233254,6862.457898101372,NRT
上午班機,TPE,下午抵達,6,0,2,1,195,-0.84717,-1.180738,7,16177,14382.395,13523.66,12288.788350008776,15668.426242129846,NRT
下午班機,TPE,晚間抵達,6,0,2,0,185,-0.84717,-1.180738,19,13273,13323.824,13684.024,11736.283964130998,15443.981620566188,NRT
下午班機,TPE,晚間抵達,2,0,0,1,185,-0.84717,-1.180738,16,9028,9933.66,9482.969,8834.22697796636,10089.248644082321,NRT
早晨班機,TPE,上午抵達,6,0,0,1,180,-0.84717,-1.180738,8,6050,6767.2817,6769.012,6468.752085816803,7233.188758425746,NRT
早晨班機,TPE,下午抵達,5,1,0,0,180,-0.84717,-1.180738,7,12407,13183.263,13266.624,12208.13496608396,14242.493579195616,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,7185,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
下午班機,TPE,下午抵達,6,0,0,0,180,-0.84717,-1.180738,18,5035,5786.8384,5644.4604,5278.73126120152,6129.0090757503285,NRT
下午班機,TPE,下午抵達,3,1,0,1,180,-0.84717,-1.180738,18,10075,10280.29,10146.254,9698.369848887449,10736.198771106876,NRT
下午班機,TPE,晚間抵達,4,0,0,1,175,-0.84717,-1.180738,19,6803,7016.0435,7100.81,6539.2592121573425,7616.565312041998,NRT
早晨班機,TPE,上午抵達,6,0,0,1,180,-0.84717,-1.180738,8,8090,6767.2817,6769.012,6468.752085816803,7233.188758425746,NRT
下午班機,TPE,下午抵達,6,0,0,0,185,-0.84717,-1.180738,17,7825,6965.88,6586.4463,6192.850224896815,7066.093524548494,NRT
凌晨班機,TPE,早晨抵達,6,0,2,0,185,-0.84717,-1.180738,2,7808,13318.844,13140.745,10189.493628370776,15457.651839176904,NRT
上午班機,TPE,下午抵達,3,1,1,0,185,-0.84717,-1.180738,7,20438,15613.039,14841.421,13439.30808026583,18683.29453053316,NRT
下午班機,TPE,晚間抵達,6,0,2,1,185,-0.84717,-1.180738,15,12515,12874.129,12120.484,11002.850573255371,13349.583319364583,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6353,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
上午班機,TPE,下午抵達,2,1,2,1,180,-0.84717,-1.180738,7,15643,28646.574,26343.133,22745.60814907149,31747.448328528233,NRT
下午班機,TPE,晚間抵達,5,0,0,1,180,-0.84717,-1.180738,16,9261,11275.571,10975.36,9653.388162487598,11813.145121498961,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,5107,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
下午班機,TPE,下午抵達,6,0,0,0,185,-0.84717,-1.180738,18,5672,6138.8647,5844.9077,5423.222532243268,6499.981116332583,NRT
上午班機,TPE,下午抵達,3,1,1,1,185,-0.84717,-1.180738,7,14363,15084.302,14608.343,13527.917171331299,16442.930482295753,NRT
早晨班機,TPE,上午抵達,6,0,0,1,180,-0.84717,-1.180738,8,5758,6767.2817,6769.012,6468.752085816803,7233.188758425746,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,7,6108,7027.295,6717.224,6423.862492956434,7238.611899037107,NRT
下午班機,TPE,下午抵達,6,0,0,1,185,-0.84717,-1.180738,16,6068,6204.4126,6081.1978,5724.738507985323,6533.192533118219,NRT
上午班機,TPE,下午抵達,6,0,1,1,195,-0.84717,-1.180738,7,11114,10500.361,10425.299,9127.7814500433,10993.403129303242,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,16,6565,5999.101,5890.32,5628.412180872447,6224.88699282343,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,19,9521,10954.915,10835.787,9308.274421188431,12230.485668466059,NRT
下午班機,TPE,晚間抵達,4,0,0,1,175,-0.84717,-1.180738,17,7594,7470.534,7327.559,6791.1562721940445,8084.562365131253,NRT
上午班機,TPE,下午抵達,6,0,0,0,195,-0.84717,-1.180738,7,6860,7338.1484,7201.9023,6886.260728161339,7507.800307731625,NRT
早晨班機,TPE,上午抵達,6,0,0,0,180,-0.84717,-1.180738,8,6994,6771.847,6650.8257,6344.072748199414,7125.305380497643,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,10310,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,8,9737,10918.042,10622.243,10112.231437635872,11137.862941461268,NRT
下午班機,TPE,晚間抵達,5,1,0,0,180,-0.84717,-1.180738,17,9350,11741.229,11282.94,10303.104149023733,12324.31566316789,NRT
早晨班機,TPE,下午抵達,1,1,2,1,185,-0.84717,-1.180738,8,15627,20363.002,19241.043,17390.928470031973,21200.089924357388,NRT
下午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,19,10324,11324.663,11159.532,10072.19509163285,12776.782744242826,NRT
下午班機,TPE,晚間抵達,5,0,0,0,180,-0.84717,-1.180738,17,13279,12656.967,12142.179,10447.002123132397,13874.464845787974,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,8,5612,6817.5044,6525.4595,6200.778536422001,7061.711379231999,NRT
下午班機,TPE,下午抵達,2,0,0,1,180,-0.84717,-1.180738,19,14471,10799.048,10211.961,9354.698411452213,10949.606863875608,NRT
下午班機,TPE,晚間抵達,5,0,0,1,180,-0.84717,-1.180738,18,10797,10724.11,10418.301,9103.273606968198,12062.542740989216,NRT
早晨班機,TPE,上午抵達,6,0,0,1,180,-0.84717,-1.180738,8,8424,6767.2817,6769.012,6468.752085816803,7233.188758425746,NRT
早晨班機,TPE,上午抵達,6,0,0,1,180,-0.84717,-1.180738,8,6246,6767.2817,6769.012,6468.752085816803,7233.188758425746,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,10458,12540.902,12288.612,11644.389219978237,12994.810703013456,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,16,8718,9995.12,9705.449,9088.141291194803,11066.238614014435,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,7462,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,8446,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,7,9722,11252.098,10908.591,10469.363293772058,11347.990152474164,NRT
下午班機,TPE,下午抵達,3,1,1,0,185,-0.84717,-1.180738,16,17173,14297.559,13584.65,12293.801625039418,15678.121987334283,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,10314,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
下午班機,TPE,下午抵達,3,1,1,1,185,-0.84717,-1.180738,13,19731,17837.104,16506.04,14599.138472600045,19781.112468403495,NRT
上午班機,TPE,下午抵達,6,0,0,0,195,-0.84717,-1.180738,7,8400,7338.1484,7201.9023,6886.260728161339,7507.800307731625,NRT
下午班機,TPE,下午抵達,3,1,0,1,180,-0.84717,-1.180738,16,10042,10521.203,10322.912,9963.78819761026,10664.165203486786,NRT
上午班機,TPE,下午抵達,3,1,2,1,185,-0.84717,-1.180738,7,28083,26404.152,25245.82,21290.7066555769,29461.828865614083,NRT
早晨班機,TPE,下午抵達,5,1,2,1,180,-0.84717,-1.180738,7,26804,39607.863,38177.355,28501.259332071742,50846.000580780106,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,19,7549,6411.317,6252.7007,6015.745995512085,6549.76263580535,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,5627,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
早晨班機,TPE,下午抵達,1,1,0,0,185,-0.84717,-1.180738,8,9928,11307.814,11127.117,10598.795856918408,11646.629219501074,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,6303,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
下午班機,TPE,晚間抵達,2,1,1,1,185,-0.84717,-1.180738,17,14381,16035.565,15553.323,13537.965248674302,18729.888822740224,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,10678,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,19,9185,10954.915,10835.787,9308.274421188431,12230.485668466059,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,10158,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,11543,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6900,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
凌晨班機,TPE,早晨抵達,6,0,2,0,185,-0.84717,-1.180738,2,9677,13318.844,13140.745,10189.493628370776,15457.651839176904,NRT
下午班機,TPE,下午抵達,6,0,0,1,180,-0.84717,-1.180738,19,6033,6411.317,6252.7007,6015.745995512085,6549.76263580535,NRT
下午班機,TPE,晚間抵達,1,1,2,1,180,-0.84717,-1.180738,19,15842,19209.377,17745.814,16158.649478968407,19748.896788679427,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,7,10370,11252.098,10908.591,10469.363293772058,11347.990152474164,NRT
早晨班機,TPE,下午抵達,1,1,1,0,185,-0.84717,-1.180738,8,13145,14440.273,14023.072,13162.251388265893,15191.800907015766,NRT
下午班機,TPE,晚間抵達,6,0,0,1,185,-0.84717,-1.180738,19,5628,6295.0566,6166.1475,5853.078238968782,6577.494339774252,NRT
下午班機,TPE,下午抵達,3,1,2,1,180,-0.84717,-1.180738,19,18126,21062.55,20612.56,18442.26466554083,24063.024586975815,NRT
下午班機,TPE,下午抵達,6,0,0,1,185,-0.84717,-1.180738,16,6080,6204.4126,6081.1978,5724.738507985323,6533.192533118219,NRT
上午班機,TPE,下午抵達,3,1,1,1,185,-0.84717,-1.180738,7,15094,15084.302,14608.343,13527.917171331299,16442.930482295753,NRT
凌晨班機,TPE,早晨抵達,6,0,0,0,185,-0.84717,-1.180738,2,7505,6694.575,6559.2754,6157.876434807203,6881.626942146162,NRT
早晨班機,TPE,下午抵達,5,1,2,1,180,-0.84717,-1.180738,8,16060,40386.46,37385.113,28687.67478663614,45845.00367459402,NRT
早晨班機,TPE,下午抵達,1,1,2,0,185,-0.84717,-1.180738,7,18765,21347.334,21249.225,18767.46412195766,24713.351568392405,NRT
下午班機,TPE,晚間抵達,2,1,0,1,185,-0.84717,-1.180738,16,8650,9995.12,9705.449,9088.141291194803,11066.238614014435,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,15371,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
早晨班機,TPE,下午抵達,5,1,2,0,180,-0.84717,-1.180738,8,24159,39023.438,35262.98,25464.564991919073,47913.428982901416,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,16,10322,10109.519,10001.071,9535.45367941455,10420.15979300569,NRT
下午班機,TPE,晚間抵達,2,0,0,0,185,-0.84717,-1.180738,17,17032,10781.717,10526.372,9577.106571695658,11643.483568349311,NRT
下午班機,TPE,下午抵達,3,1,0,1,180,-0.84717,-1.180738,16,10029,10521.203,10322.912,9963.78819761026,10664.165203486786,NRT
下午班機,TPE,晚間抵達,2,0,0,1,185,-0.84717,-1.180738,16,12728,9933.66,9482.969,8834.22697796636,10089.248644082321,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,7,13444,11252.098,10908.591,10469.363293772058,11347.990152474164,NRT
下午班機,TPE,晚間抵達,1,1,1,0,180,-0.84717,-1.180738,16,16777,14442.381,14305.129,12659.071682551074,15981.978475458453,NRT
下午班機,TPE,晚間抵達,6,0,0,1,185,-0.84717,-1.180738,16,5223,6262.4473,6144.77,5857.325282992257,6522.338821315382,NRT
上午班機,TPE,下午抵達,6,0,0,1,195,-0.84717,-1.180738,7,6830,7267.6436,7025.1836,6756.100593104022,7366.308066983582,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,10329,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
下午班機,TPE,下午抵達,6,0,2,1,185,-0.84717,-1.180738,17,12744,11136.959,11272.28,9969.55163116274,12571.222912514286,NRT
下午班機,TPE,晚間抵達,1,1,0,1,180,-0.84717,-1.180738,16,9935,10109.519,10001.071,9535.45367941455,10420.15979300569,NRT
下午班機,TPE,下午抵達,3,1,0,0,180,-0.84717,-1.180738,17,10081,11435.992,11298.867,10883.935467194458,12077.030950456636,NRT
凌晨班機,TPE,早晨抵達,6,0,2,1,185,-0.84717,-1.180738,2,11858,12787.074,12467.975,10889.773052184155,13674.617275964887,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,8,9550,12294.474,12118.774,11348.93289586919,13243.651021055453,NRT
上午班機,TPE,下午抵達,2,1,0,1,180,-0.84717,-1.180738,7,9835,11536.614,11358.357,10817.437046192836,11855.769951297085,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,6335,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
下午班機,TPE,下午抵達,2,1,2,0,180,-0.84717,-1.180738,18,17013,19499.209,19450.307,17034.23916435802,23820.304233623712,NRT
上午班機,TPE,下午抵達,3,1,0,0,185,-0.84717,-1.180738,7,10496,12474.73,11647.15,10760.217681634515,13747.638864284925,NRT
上午班機,TPE,下午抵達,3,1,0,0,185,-0.84717,-1.180738,7,13963,12474.73,11647.15,10760.217681634515,13747.638864284925,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,7,6318,7027.295,6717.224,6423.862492956434,7238.611899037107,NRT
下午班機,TPE,下午抵達,6,0,2,1,180,-0.84717,-1.180738,15,11937,12222.209,12182.977,10526.327904005646,13413.028408680333,NRT
早晨班機,TPE,下午抵達,1,1,1,1,185,-0.84717,-1.180738,7,13772,15566.977,15006.1,14102.238581637803,16092.818891596236,NRT
早晨班機,TPE,上午抵達,4,1,0,1,185,-0.84717,-1.180738,8,5288,6817.5044,6525.4595,6200.778536422001,7061.711379231999,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,7027,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
下午班機,TPE,晚間抵達,4,0,0,1,175,-0.84717,-1.180738,16,6550,7056.2227,6955.171,6517.758093671355,7647.614625184534,NRT
下午班機,TPE,下午抵達,6,0,2,0,180,-0.84717,-1.180738,18,12086,11333.296,11306.984,9163.257909119253,13422.41475398153,NRT
早晨班機,TPE,下午抵達,5,1,0,0,180,-0.84717,-1.180738,8,11077,12761.806,12606.223,11709.33709865117,13830.059050187476,NRT
下午班機,TPE,下午抵達,6,0,0,1,185,-0.84717,-1.180738,16,4424,6204.4126,6081.1978,5724.738507985323,6533.192533118219,NRT
凌晨班機,TPE,早晨抵達,6,0,2,0,185,-0.84717,-1.180738,2,8178,13318.844,13140.745,10189.493628370776,15457.651839176904,NRT
下午班機,TPE,下午抵達,6,0,2,1,180,-0.84717,-1.180738,17,10910,10844.565,10776.885,9796.171447668716,11869.021539552907,NRT
下午班機,TPE,晚間抵達,5,0,0,1,180,-0.84717,-1.180738,16,16650,11275.571,10975.36,9653.388162487598,11813.145121498961,NRT
上午班機,TPE,下午抵達,3,1,0,1,185,-0.84717,-1.180738,7,11841,11249.619,10927.991,10484.024504657316,11307.123378127495,NRT
下午班機,TPE,下午抵達,6,0,2,0,185,-0.84717,-1.180738,18,11565,12002.8125,12140.431,9980.981642931101,14725.477018837597,NRT
下午班機,TPE,晚間抵達,1,1,2,1,180,-0.84717,-1.180738,17,14385,16257.577,15994.249,14403.4733887362,17402.726112378725,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,8,11823,12294.474,12118.774,11348.93289586919,13243.651021055453,NRT
早晨班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,11428,12540.902,12288.612,11644.389219978237,12994.810703013456,NRT
早晨班機,TPE,上午抵達,6,0,0,0,180,-0.84717,-1.180738,8,6549,6771.847,6650.8257,6344.072748199414,7125.305380497643,NRT
早晨班機,TPE,上午抵達,4,1,0,0,185,-0.84717,-1.180738,7,6605,7237.4004,6996.123,6510.275843150785,7490.411844988016,NRT
凌晨班機,TPE,早晨抵達,6,0,0,1,185,-0.84717,-1.180738,2,5688,6394.7783,6286.8,5995.267946106334,6651.012045672799,NRT
早晨班機,TPE,下午抵達,1,1,0,1,185,-0.84717,-1.180738,8,9727,10918.042,10622.243,10112.231437635872,11137.862941461268,NRT
上午班機,TPE,下午抵達,5,1,0,1,180,-0.84717,-1.180738,7,9408,11748.901,11270.754,10636.42991990973,11881.280496287229,NRT
上午班機,TPE,下午抵達,6,0,0,0,195,-0.84717,-1.180738,7,7214,7338.1484,7201.9023,6886.260728161339,7507.800307731625,NRT
