出發時段,出發機場代號,抵達時段,航空聯盟,機型分類,假期,是否為平日,飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,下界,上界,抵達機場代號
早晨班機,TPE,上午抵達,1,1,0,1,145,-0.059982,1.5913391,4,20287,20639.943,20611.459,20324.2202771686,21000.094331150172,ICN
下午班機,TPE,晚間抵達,2,1,0,1,150,-0.059982,1.5913391,12,18338,18490.414,18365.49,18200.135194811814,18535.351745622513,ICN
下午班機,TPE,晚間抵達,1,1,0,1,150,-0.059982,1.5913391,12,20131,20272.182,20105.113,19788.00766552255,20329.641635141892,ICN
下午班機,TPE,晚間抵達,2,1,0,0,150,-0.059982,1.5913391,12,18259,18517.098,18495.846,18284.293933090437,18725.632513566612,ICN
下午班機,TPE,晚間抵達,2,1,2,0,150,-0.059982,1.5913391,12,18786,20023.746,19873.521,19040.520709976634,21160.845449837638,ICN
晚間班機,TPE,晚間抵達,2,1,0,1,150,-0.059982,1.5913391,4,16639,18222.021,18078.537,17766.986036803253,18339.363745886167,ICN
下午班機,TPE,晚間抵達,2,1,0,0,150,-0.059982,1.5913391,12,18235,18517.098,18495.846,18284.293933090437,18725.632513566612,ICN
下午班機,TPE,晚間抵達,1,1,1,1,140,-0.059982,1.5913391,12,15208,17055.66,16807.004,16124.265163138232,18112.726700813288,ICN
下午班機,TPE,晚間抵達,1,1,0,0,140,-0.059982,1.5913391,12,15618,17084.72,16941.867,16195.187926998862,17919.236594217466,ICN
早晨班機,TPE,上午抵達,2,1,0,1,145,-0.059982,1.5913391,4,18539,18521.92,18523.72,18345.366673395016,18656.071767812417,ICN
下午班機,TPE,晚間抵達,2,1,0,1,150,-0.059982,1.5913391,12,18316,18490.414,18365.49,18200.135194811814,18535.351745622513,ICN
下午班機,TPE,晚間抵達,2,1,2,1,150,-0.059982,1.5913391,14,22185,20576.303,20511.352,19098.405374175523,21534.892979306507,ICN
下午班機,TPE,下午抵達,2,1,0,0,145,-0.059982,1.5913391,12,19154,18130.596,18110.324,17710.969628551473,18669.262650679273,ICN
下午班機,TPE,晚間抵達,1,1,0,1,150,-0.059982,1.5913391,12,20306,20272.182,20105.113,19788.00766552255,20329.641635141892,ICN
早晨班機,TPE,上午抵達,1,1,0,1,145,-0.059982,1.5913391,4,20186,20639.943,20611.459,20324.2202771686,21000.094331150172,ICN
早晨班機,TPE,上午抵達,2,1,0,1,145,-0.059982,1.5913391,4,18683,18521.92,18523.72,18345.366673395016,18656.071767812417,ICN
早晨班機,TPE,上午抵達,2,1,0,1,145,-0.059982,1.5913391,3,18708,17912.402,18271.357,17540.130217908867,18801.954485793878,ICN
下午班機,TPE,下午抵達,2,1,0,0,145,-0.059982,1.5913391,8,18673,18085.883,18007.348,17523.004809227157,18607.11480708899,ICN
下午班機,TPE,下午抵達,2,1,0,0,145,-0.059982,1.5913391,12,18441,18130.596,18110.324,17710.969628551473,18669.262650679273,ICN
下午班機,TPE,晚間抵達,1,1,1,1,140,-0.059982,1.5913391,12,15667,17055.66,16807.004,16124.265163138232,18112.726700813288,ICN
下午班機,TPE,下午抵達,1,2,0,1,140,-0.059982,1.5913391,12,14444,15440.9795,15374.808,15089.252507421681,15961.802455209649,ICN
早晨班機,TPE,上午抵達,2,1,2,0,145,-0.059982,1.5913391,4,19468,21804.215,21623.385,20243.209280184616,23077.761927222135,ICN
下午班機,TPE,下午抵達,2,1,0,0,145,-0.059982,1.5913391,12,18914,18130.596,18110.324,17710.969628551473,18669.262650679273,ICN
早晨班機,TPE,上午抵達,1,1,0,1,145,-0.059982,1.5913391,4,20215,20639.943,20611.459,20324.2202771686,21000.094331150172,ICN
晚間班機,TPE,晚間抵達,2,1,2,1,150,-0.059982,1.5913391,4,18169,18778.209,18717.379,18192.51361103743,19678.14876101001,ICN
下午班機,TPE,下午抵達,1,2,2,1,140,-0.059982,1.5913391,12,16346,19295.695,18919.938,17812.543441384394,19909.61382154974,ICN
下午班機,TPE,晚間抵達,2,1,2,0,150,-0.059982,1.5913391,12,21650,20023.746,19873.521,19040.520709976634,21160.845449837638,ICN
早晨班機,TPE,上午抵達,2,1,0,0,145,-0.059982,1.5913391,4,18482,18737.848,18631.693,18364.417078459577,18951.480585077003,ICN
下午班機,TPE,晚間抵達,1,1,0,1,140,-0.059982,1.5913391,12,18066,16055.873,15915.746,15397.611152760808,16528.889888497713,ICN
早晨班機,TPE,上午抵達,2,1,0,1,145,-0.059982,1.5913391,4,18451,18521.92,18523.72,18345.366673395016,18656.071767812417,ICN
下午班機,TPE,晚間抵達,2,0,2,1,145,-0.059982,1.5913391,14,20865,20844.748,20749.363,19685.179852608813,21782.238131784914,ICN
晚間班機,TPE,晚間抵達,2,1,0,1,150,-0.059982,1.5913391,4,16895,18222.021,18078.537,17766.986036803253,18339.363745886167,ICN
下午班機,TPE,晚間抵達,1,1,2,1,150,-0.059982,1.5913391,12,22542,22589.629,22501.879,21053.06853723238,23383.96828329283,ICN
下午班機,TPE,晚間抵達,1,1,2,0,150,-0.059982,1.5913391,12,22543,22294.078,21931.078,20799.40590873657,23398.02421399588,ICN
下午班機,TPE,晚間抵達,1,1,0,1,140,-0.059982,1.5913391,12,14769,16055.873,15915.746,15397.611152760808,16528.889888497713,ICN
下午班機,TPE,晚間抵達,1,1,0,1,150,-0.059982,1.5913391,12,20049,20272.182,20105.113,19788.00766552255,20329.641635141892,ICN
早晨班機,TPE,上午抵達,1,0,2,1,145,-0.059982,1.5913391,4,23143,25648.316,25646.482,23804.042730204717,27309.34370313064,ICN
下午班機,TPE,下午抵達,2,1,0,1,145,-0.059982,1.5913391,14,17470,18144.885,17974.506,17648.671448906014,18642.519935573695,ICN
下午班機,TPE,晚間抵達,1,1,1,0,140,-0.059982,1.5913391,12,18419,17775.508,17610.713,16364.785178880766,18757.8105412671,ICN
早晨班機,TPE,上午抵達,1,1,1,1,145,-0.059982,1.5913391,4,22446,21832.701,21764.45,20715.569389560125,22625.16996194215,ICN
下午班機,TPE,晚間抵達,2,1,0,1,150,-0.059982,1.5913391,12,18367,18490.414,18365.49,18200.135194811814,18535.351745622513,ICN
下午班機,TPE,晚間抵達,2,1,1,1,150,-0.059982,1.5913391,12,18661,18791.107,18758.805,18515.90505632456,19239.816330607733,ICN
下午班機,TPE,晚間抵達,1,1,1,1,140,-0.059982,1.5913391,12,21503,17055.66,16807.004,16124.265163138232,18112.726700813288,ICN
晚間班機,TPE,晚間抵達,2,1,0,1,150,-0.059982,1.5913391,4,17423,18222.021,18078.537,17766.986036803253,18339.363745886167,ICN
