出發時段,出發機場代號,抵達時段,航空聯盟,機型分類,假期,是否為平日,飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,下界,上界,抵達機場代號
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,24555,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
上午班機,TSA,下午抵達,3,1,0,1,170,-0.84717,0.7560275,4,31167,22135.360516692246,22167.76557249368,21208.151081431097,24161.57350912548,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33791,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,26137,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,26550,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
上午班機,TSA,下午抵達,3,1,2,1,170,-0.84717,0.7560275,4,41838,25700.66725700519,25902.173979828563,23108.67757198538,34962.772709907964,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,30262,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,24590,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33824,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,晚間抵達,3,1,0,0,170,-0.84717,0.7560275,8,31312,19970.332796119194,20020.192604498454,18981.74189981813,21540.373011177962,HND
上午班機,TSA,下午抵達,3,1,0,0,170,-0.84717,0.7560275,4,32350,22063.887292338783,22066.775172889244,21097.070524750583,23967.269475653808,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,34482,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,25303,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,28796,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33745,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
早晨班機,TSA,上午抵達,1,1,0,1,170,-0.84717,0.7560275,2,28186,21130.486788197955,21127.71905135679,20767.82474545594,21920.446618256818,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,25057,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
下午班機,TSA,晚間抵達,1,1,0,0,170,-0.84717,0.7560275,8,26170,19970.332796119194,20004.015428477316,18979.162949352594,21391.563411641637,HND
下午班機,TSA,下午抵達,1,1,2,1,180,-0.84717,0.7560275,8,35107,19441.766610007195,20948.182112832696,17744.2798020333,31302.61737238383,HND
下午班機,TSA,晚間抵達,1,1,2,1,170,-0.84717,0.7560275,8,34672,22202.183541621533,22638.990368675833,20337.93198717582,31326.891515924777,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,24589,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
下午班機,TSA,晚間抵達,1,1,2,1,170,-0.84717,0.7560275,8,31478,22202.183541621533,22638.990368675833,20337.93198717582,31326.891515924777,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,30846,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
下午班機,TSA,晚間抵達,1,1,0,0,170,-0.84717,0.7560275,8,33745,19970.332796119194,20004.015428477316,18979.162949352594,21391.563411641637,HND
下午班機,TSA,下午抵達,1,1,1,1,180,-0.84717,0.7560275,8,33758,17011.60806688364,17438.295186328683,16849.12489764253,19301.590076959354,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33856,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,34443,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,26773,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
早晨班機,TSA,上午抵達,1,1,0,0,170,-0.84717,0.7560275,2,26408,21121.35801962257,21076.668267441804,20710.286472230848,22051.829315279727,HND
下午班機,TSA,晚間抵達,1,1,1,1,170,-0.84717,0.7560275,8,30199,20605.909480367955,20478.138357752552,19357.158397775183,21570.887778440916,HND
早晨班機,TSA,上午抵達,1,1,0,0,170,-0.84717,0.7560275,2,26184,21121.35801962257,21076.668267441804,20710.286472230848,22051.829315279727,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,31385,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
早晨班機,TSA,上午抵達,1,1,0,1,170,-0.84717,0.7560275,2,26657,21130.486788197955,21127.71905135679,20767.82474545594,21920.446618256818,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,26042,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,24602,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33812,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,26189,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
上午班機,TSA,下午抵達,2,1,1,0,170,-0.84717,0.7560275,4,26243,20998.149192305085,20810.71928395001,19174.908801382015,23113.652984859666,HND
早晨班機,TSA,上午抵達,1,1,1,0,170,-0.84717,0.7560275,2,29808,21744.851176180637,21704.485299479948,20705.698455919763,23149.321226867763,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,34559,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,34609,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,34984,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
上午班機,TSA,下午抵達,3,1,0,1,170,-0.84717,0.7560275,4,31061,22135.360516692246,22167.76557249368,21208.151081431097,24161.57350912548,HND
早晨班機,TSA,上午抵達,1,1,0,1,170,-0.84717,0.7560275,2,26276,21130.486788197955,21127.71905135679,20767.82474545594,21920.446618256818,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,33748,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
晚間班機,TSA,晚間抵達,2,1,1,1,170,-0.84717,0.7560275,3,27758,18552.358983308113,18672.321432328215,18172.182415628573,19854.761497469754,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33748,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,下午抵達,1,1,1,0,180,-0.84717,0.7560275,8,33779,16968.09363022532,17427.01729986216,16849.129906531332,19265.720205771297,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,24632,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,30768,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
上午班機,TSA,下午抵達,3,1,0,1,170,-0.84717,0.7560275,4,31364,22135.360516692246,22167.76557249368,21208.151081431097,24161.57350912548,HND
上午班機,TSA,下午抵達,3,1,0,0,170,-0.84717,0.7560275,4,30695,22063.887292338783,22066.775172889244,21097.070524750583,23967.269475653808,HND
下午班機,TSA,晚間抵達,1,1,1,1,170,-0.84717,0.7560275,8,42804,20605.909480367955,20478.138357752552,19357.158397775183,21570.887778440916,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33841,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,25224,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,27680,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
上午班機,TSA,下午抵達,2,1,0,0,170,-0.84717,0.7560275,4,26367,20529.455468380427,20299.09410604781,18817.529024939722,22832.747925188854,HND
早晨班機,TSA,上午抵達,1,1,0,0,170,-0.84717,0.7560275,2,25972,21121.35801962257,21076.668267441804,20710.286472230848,22051.829315279727,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,24316,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,29298,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,32479,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,33445,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
下午班機,TSA,晚間抵達,1,1,1,1,170,-0.84717,0.7560275,8,42907,20605.909480367955,20478.138357752552,19357.158397775183,21570.887778440916,HND
早晨班機,TSA,上午抵達,1,1,0,1,170,-0.84717,0.7560275,2,29002,21130.486788197955,21127.71905135679,20767.82474545594,21920.446618256818,HND
上午班機,TSA,下午抵達,2,1,0,1,170,-0.84717,0.7560275,4,27285,20499.327083383592,20288.281761261314,18646.50789779222,23426.67384962892,HND
早晨班機,TSA,上午抵達,1,1,0,1,170,-0.84717,0.7560275,2,28402,21130.486788197955,21127.71905135679,20767.82474545594,21920.446618256818,HND
下午班機,TSA,晚間抵達,3,1,2,1,170,-0.84717,0.7560275,8,34923,22270.040265727377,22774.87214711762,20367.402543554013,32064.289894996306,HND
晚間班機,TSA,晚間抵達,2,1,0,0,170,-0.84717,0.7560275,3,25204,18871.947306434115,18906.76811415629,18255.34967920609,19699.30869493979,HND
上午班機,TSA,下午抵達,2,1,2,0,170,-0.84717,0.7560275,4,29424,23135.24131495423,23522.706218609404,20819.880225138597,35655.0530641649,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,32595,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,31287,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
晚間班機,TSA,晚間抵達,2,1,0,1,170,-0.84717,0.7560275,3,24869,18440.693162603475,18521.051807643147,18059.054465295343,19369.85122464487,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,31198,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
下午班機,TSA,晚間抵達,1,1,1,0,170,-0.84717,0.7560275,8,33776,20645.4908478238,20527.959623131537,19400.720750103726,21899.17447524847,HND
上午班機,TSA,下午抵達,2,1,0,0,170,-0.84717,0.7560275,4,26275,20529.455468380427,20299.09410604781,18817.529024939722,22832.747925188854,HND
下午班機,TSA,晚間抵達,3,1,0,0,170,-0.84717,0.7560275,8,32350,19970.332796119194,20020.192604498454,18981.74189981813,21540.373011177962,HND
晚間班機,TSA,晚間抵達,2,1,2,1,170,-0.84717,0.7560275,3,31126,19968.118723786138,20268.200132267248,18719.70106432476,29319.68286176925,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,33800,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,31106,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33845,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,晚間抵達,1,1,1,0,170,-0.84717,0.7560275,8,26456,20645.4908478238,20527.959623131537,19400.720750103726,21899.17447524847,HND
下午班機,TSA,下午抵達,1,1,2,0,180,-0.84717,0.7560275,8,33861,19260.20705966924,20630.78964533827,17604.93968779632,33483.43734535042,HND
早晨班機,TSA,上午抵達,1,1,0,1,170,-0.84717,0.7560275,2,27462,21130.486788197955,21127.71905135679,20767.82474545594,21920.446618256818,HND
下午班機,TSA,下午抵達,1,1,2,1,180,-0.84717,0.7560275,8,35888,19441.766610007195,20948.182112832696,17744.2798020333,31302.61737238383,HND
早晨班機,TSA,上午抵達,1,1,2,0,170,-0.84717,0.7560275,2,66875,26355.10887637899,26229.039029896343,23021.31599132245,41656.07380750813,HND
上午班機,TSA,下午抵達,3,1,0,1,170,-0.84717,0.7560275,4,33221,22135.360516692246,22167.76557249368,21208.151081431097,24161.57350912548,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,33749,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
下午班機,TSA,晚間抵達,1,1,1,1,170,-0.84717,0.7560275,7,32776,20593.16162262134,20338.260378972576,19290.775414040003,21515.965479593186,HND
上午班機,TSA,下午抵達,2,1,1,1,170,-0.84717,0.7560275,4,31621,21065.42680741129,20841.451478700154,19051.915551371745,23568.095734996205,HND
早晨班機,TSA,上午抵達,1,1,0,0,170,-0.84717,0.7560275,2,26432,21121.35801962257,21076.668267441804,20710.286472230848,22051.829315279727,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33967,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
下午班機,TSA,晚間抵達,3,1,2,1,170,-0.84717,0.7560275,8,42029,22270.040265727377,22774.87214711762,20367.402543554013,32064.289894996306,HND
上午班機,TSA,下午抵達,2,1,2,0,170,-0.84717,0.7560275,4,30396,23135.24131495423,23522.706218609404,20819.880225138597,35655.0530641649,HND
下午班機,TSA,下午抵達,1,1,2,0,180,-0.84717,0.7560275,8,43294,19260.20705966924,20630.78964533827,17604.93968779632,33483.43734535042,HND
下午班機,TSA,晚間抵達,3,1,2,1,170,-0.84717,0.7560275,8,34921,22270.040265727377,22774.87214711762,20367.402543554013,32064.289894996306,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,26104,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
上午班機,TSA,下午抵達,3,1,1,1,170,-0.84717,0.7560275,4,32997,22503.94220662795,22668.27171198469,21558.570156717025,24542.659819979537,HND
下午班機,TSA,晚間抵達,3,1,0,0,170,-0.84717,0.7560275,8,34591,19970.332796119194,20020.192604498454,18981.74189981813,21540.373011177962,HND
下午班機,TSA,晚間抵達,1,1,2,0,170,-0.84717,0.7560275,8,40583,21836.92234601246,22314.049845942976,19941.750615364523,34587.4044979758,HND
下午班機,TSA,晚間抵達,1,1,0,0,170,-0.84717,0.7560275,8,25939,19970.332796119194,20004.015428477316,18979.162949352594,21391.563411641637,HND
下午班機,TSA,下午抵達,1,1,0,1,180,-0.84717,0.7560275,8,33797,16973.915942010794,17286.230142569366,16813.679556290055,18961.53864017432,HND
早晨班機,TSA,上午抵達,1,1,0,1,170,-0.84717,0.7560275,2,28707,21130.486788197955,21127.71905135679,20767.82474545594,21920.446618256818,HND
上午班機,TSA,下午抵達,3,1,0,1,170,-0.84717,0.7560275,4,33556,22135.360516692246,22167.76557249368,21208.151081431097,24161.57350912548,HND
下午班機,TSA,晚間抵達,1,1,2,0,170,-0.84717,0.7560275,8,30442,21836.92234601246,22314.049845942976,19941.750615364523,34587.4044979758,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,33311,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
下午班機,TSA,晚間抵達,1,1,0,1,170,-0.84717,0.7560275,8,26172,19881.347909930482,19818.937729058664,18987.99249366642,20762.29128101996,HND
上午班機,TSA,下午抵達,2,1,1,1,170,-0.84717,0.7560275,4,28626,21065.42680741129,20841.451478700154,19051.915551371745,23568.095734996205,HND
上午班機,TSA,下午抵達,3,1,0,1,170,-0.84717,0.7560275,4,30178,22135.360516692246,22167.76557249368,21208.151081431097,24161.57350912548,HND
晚間班機,TSA,晚間抵達,2,1,2,1,170,-0.84717,0.7560275,3,30888,19968.118723786138,20268.200132267248,18719.70106432476,29319.68286176925,HND
上午班機,TSA,下午抵達,2,1,2,1,170,-0.84717,0.7560275,2,40420,23367.630854340307,23648.75972773256,20731.771966626653,34948.02500399556,HND
下午班機,TSA,晚間抵達,3,1,0,1,170,-0.84717,0.7560275,8,32264,19881.347909930482,19847.55937878392,18991.761484315302,20945.489611299567,HND
早晨班機,TSA,上午抵達,1,1,0,0,170,-0.84717,0.7560275,2,29859,21121.35801962257,21076.668267441804,20710.286472230848,22051.829315279727,HND
晚間班機,TSA,晚間抵達,2,1,2,0,170,-0.84717,0.7560275,3,25851,20222.962043935713,20554.003410513065,19084.500638915735,30792.60544668706,HND
