出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,860,1060,-0.7021,0.1276154,90,139592.0,162686.75,148979.33,138625.58665711703,167058.5267390396,FRA
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,125,980,-0.7021,0.1276154,35,65921.0,83591.63,77108.164,70419.57734860672,84292.94264272739,FRA
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,0,185,1020,-0.7021,0.1276154,109,94888.0,97993.37,100212.53,92479.93158168987,112667.4698495929,FRA
晚間班機,TSA,晚間抵達,0,0,1,1,2,0,2,1,860,1035,-0.7021,0.1276154,73,131824.0,117398.61,120967.24,107529.38174504897,137838.44605602007,FRA
下午班機,TSA,凌晨抵達,1,1,1,1,1,0,2,1,315,1065,-0.7021,0.1276154,100,119910.0,113923.63,114625.37,105461.39562795886,124922.5083564143,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,95,1105,-0.7021,0.1276154,100,75421.0,97409.9,99977.32,90879.2433487024,112840.13291760364,FRA
下午班機,TPE,凌晨抵達,1,1,5,1,1,0,2,0,1880,890,-0.7021,0.1276154,95,80849.0,81844.664,84492.91,75575.97028617233,96701.2737634741,FRA
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,90,990,-0.7021,0.1276154,28,163797.0,170782.5,167977.84,158249.56190570502,175843.31557197458,FRA
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,310,955,-0.7021,0.1276154,102,82297.0,84844.805,84008.41,82118.54219998948,85824.61666955263,FRA
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,895,980,-0.7021,0.1276154,84,74290.0,84373.58,84086.8,79322.19282741286,89740.67138215386,FRA
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,710,1100,-0.7021,0.1276154,29,139081.0,136897.1,134850.02,118928.38419306882,159365.0727047765,FRA
晚間班機,TPE,下午抵達,0,0,1,1,1,2,1,1,390,990,-0.7021,0.1276154,69,255330.0,215226.4,179224.88,149230.60315223024,210346.21211088353,FRA
下午班機,TSA,凌晨抵達,1,1,1,1,1,0,2,1,125,1055,-0.7021,0.1276154,86,119448.0,116211.484,116056.43,106041.70263190879,124778.36512547068,FRA
上午班機,TSA,凌晨抵達,0,0,1,1,1,0,2,1,565,1055,-0.7021,0.1276154,17,173937.0,174078.02,169618.7,160603.66938665777,177757.12622812417,FRA
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,0,155,965,-0.7021,0.1276154,108,244750.0,171778.6,149572.12,122870.46064348494,183754.86407283024,FRA
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1035,1040,-0.7021,0.1276154,77,113132.0,84131.72,87490.695,79354.68294176945,97923.48688099907,FRA
上午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,715,945,-0.7021,0.1276154,21,92250.0,92869.38,95352.14,90994.17558387494,100582.0259546683,FRA
上午班機,TPE,早晨抵達,1,0,1,1,2,0,2,0,565,1100,-0.7021,0.1276154,29,91516.0,103588.19,105504.55,92637.99590778621,119288.8646225284,FRA
晚間班機,TPE,凌晨抵達,1,1,1,1,1,0,2,0,115,970,-0.7021,0.1276154,106,81618.0,89116.23,86051.42,80966.31222033215,93546.84443656202,FRA
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,960,995,-0.7021,0.1276154,93,72210.0,84782.445,85457.59,81304.38436278807,89104.23162081717,FRA
上午班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,650,950,-0.7021,0.1276154,15,133880.0,120791.9,119248.98,110457.02635824669,130147.32112435903,FRA
上午班機,TSA,下午抵達,0,0,1,1,1,0,2,1,1280,1060,-0.7021,0.1276154,16,173986.0,161240.53,168944.84,155590.89019373988,181653.13922056154,FRA
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,580,1020,-0.7021,0.1276154,95,94876.0,87952.32,92031.52,86584.82780113722,97979.03584517387,FRA
下午班機,TSA,晚間抵達,1,0,1,1,2,0,2,1,955,1035,-0.7021,0.1276154,96,88045.0,124786.12,113569.89,104319.84166107554,130357.4753252122,FRA
下午班機,TSA,下午抵達,0,0,3,1,1,0,2,1,845,1025,-0.7021,0.1276154,96,277492.0,286682.88,279507.16,271459.89161142934,287057.5039315569,FRA
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,745,950,-0.7021,0.1276154,23,83586.0,85670.0,84887.055,82653.40595474288,87513.25642713615,FRA
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,150,955,-0.7021,0.1276154,85,81368.0,85551.125,84146.0,82550.63430427606,86383.36562604681,FRA
下午班機,TPE,下午抵達,1,0,1,1,1,2,2,1,1105,830,-0.7021,0.1276154,87,109231.0,117876.875,116018.586,107914.5181872575,128316.42046262501,FRA
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,435,945,-0.7021,0.1276154,100,90710.0,95336.32,97256.555,91916.6637129762,103327.31462648629,FRA
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,795,965,-0.7021,0.1276154,89,128641.0,132652.9,129099.055,116525.60400933807,144193.90911058694,FRA
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,795,965,-0.7021,0.1276154,95,123792.0,115344.836,113532.42,103658.33486810615,123766.33335484428,FRA
早晨班機,TSA,凌晨抵達,0,0,2,1,1,0,2,1,895,830,-0.7021,0.1276154,24,127661.0,138481.88,137498.7,131768.37791401267,142094.28258123223,FRA
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,405,965,-0.7021,0.1276154,108,97251.0,90833.62,93158.39,85352.84530064792,99327.30369160551,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,95,1105,-0.7021,0.1276154,90,105339.0,120240.67,114790.336,109745.92967581147,123645.84124845461,FRA
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,585,955,-0.7021,0.1276154,102,81368.0,83866.24,83106.83,81256.43878360692,85628.02436936255,FRA
早晨班機,TSA,凌晨抵達,1,0,1,1,1,0,2,1,700,1055,-0.7021,0.1276154,26,141042.0,153280.73,152930.31,133510.6911779144,173044.24310021344,FRA
下午班機,TSA,晚間抵達,0,0,1,1,2,0,2,0,1305,945,-0.7021,0.1276154,90,86971.0,119930.77,106645.44,92665.1866106449,126319.62818268537,FRA
下午班機,TSA,凌晨抵達,1,0,2,1,1,0,2,0,640,815,-0.7021,0.1276154,90,141792.0,124780.64,124738.164,120463.05268326271,131835.99992615497,FRA
早晨班機,TSA,凌晨抵達,1,0,1,1,1,0,2,1,700,1055,-0.7021,0.1276154,21,154596.0,170891.02,163181.19,145082.00584572367,192418.71621072135,FRA
早晨班機,TPE,早晨抵達,1,0,1,1,2,0,2,1,710,1085,-0.7021,0.1276154,28,120214.0,115775.42,113415.11,101360.25045951533,124136.68306770733,FRA
早晨班機,TPE,早晨抵達,1,0,1,1,1,2,2,0,710,1085,-0.7021,0.1276154,26,270479.0,208726.53,191613.61,128488.91400487306,247009.08586603682,FRA
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,1095,855,-0.7021,0.1276154,77,320854.0,151249.83,132320.73,103815.93166705985,174305.7776809525,FRA
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,280,950,-0.7021,0.1276154,96,90676.0,96346.305,98686.81,93026.54546717703,104246.63416407489,FRA
早晨班機,TSA,凌晨抵達,1,0,1,1,1,0,2,0,700,1055,-0.7021,0.1276154,23,151313.0,167409.31,163841.44,135207.27453168677,194098.04664934243,FRA
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,690,970,-0.7021,0.1276154,92,162250.0,139171.27,140594.66,120010.98644301888,158522.72776213803,FRA
晚間班機,TPE,凌晨抵達,1,1,2,1,1,0,2,0,270,815,-0.7021,0.1276154,63,111229.0,114281.65,111475.664,103643.61854043326,117179.97509588917,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,300,1105,-0.7021,0.1276154,89,126371.0,111423.055,108350.086,101841.97678346503,115915.0277546339,FRA
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,620,975,-0.7021,0.1276154,87,168311.0,119795.43,119728.61,100956.02724938432,138522.45586142468,FRA
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,215,955,-0.7021,0.1276154,87,83016.0,87405.71,85732.53,83608.37169409795,87457.5436875121,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,2,2,1,95,1090,-0.7021,0.1276154,87,124439.0,124372.9,120479.43,107901.06787060831,138191.37112281684,FRA
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,885,970,-0.7021,0.1276154,19,97294.0,99455.62,97183.86,92649.54805462236,102877.58679067958,FRA
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,580,1020,-0.7021,0.1276154,88,94899.0,91919.42,94853.03,89197.37297684174,100223.79420036885,FRA
上午班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,700,960,-0.7021,0.1276154,23,89565.0,91041.33,94367.6,89931.21935327059,99226.18455145878,FRA
下午班機,TSA,晚間抵達,1,0,1,1,2,0,2,1,955,1035,-0.7021,0.1276154,86,119034.0,128288.28,117201.5,106656.6311304987,136331.8192870702,FRA
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,120,950,-0.7021,0.1276154,92,96510.0,96128.695,96701.54,89918.71767667393,102894.99345001933,FRA
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,0,970,985,-0.7021,0.1276154,96,87833.0,95326.86,94577.62,90847.68355975312,104268.6054359951,FRA
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,85,950,-0.7021,0.1276154,97,102778.0,97572.05,99839.93,92620.5643911613,108272.652509845,FRA
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,0,1030,1070,-0.7021,0.1276154,83,134287.0,170665.6,138617.84,116856.94520699949,192444.98226249465,FRA
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,730,965,-0.7021,0.1276154,17,81367.0,87524.83,85822.516,83402.10006549716,88093.9011264593,FRA
下午班機,TSA,凌晨抵達,1,1,1,1,1,0,2,1,315,1065,-0.7021,0.1276154,77,116205.0,126885.48,120615.77,109453.9353483195,134393.7154177679,FRA
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,675,965,-0.7021,0.1276154,21,81365.0,83455.9,83883.195,81857.88292634577,85553.19734235236,FRA
下午班機,TPE,凌晨抵達,1,1,2,1,1,0,2,1,485,820,-0.7021,0.1276154,84,101636.0,116753.93,117137.92,107417.7664555404,130458.23793124506,FRA
下午班機,TPE,晚間抵達,1,0,1,1,2,0,2,1,985,970,-0.7021,0.1276154,96,78814.0,84313.49,88925.46,81674.8925085758,98053.68394831201,FRA
下午班機,TSA,凌晨抵達,1,1,1,1,1,0,2,1,125,1055,-0.7021,0.1276154,93,117507.0,125625.305,122491.73,109390.66801206724,136933.1999895715,FRA
早晨班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,870,945,-0.7021,0.1276154,24,92693.0,110949.18,112949.46,102747.8802845497,126471.27784713625,FRA
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,750,950,-0.7021,0.1276154,82,244081.0,161007.6,154263.3,124907.40278166653,190619.79781200402,FRA
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,585,955,-0.7021,0.1276154,93,82660.0,87633.66,86658.7,84932.78505582607,89157.49860538555,FRA
晚間班機,TPE,下午抵達,0,0,1,1,1,0,1,1,340,990,-0.7021,0.1276154,89,143150.0,143469.02,133224.31,115689.83215640539,149732.22345554133,FRA
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,95,965,-0.7021,0.1276154,93,245522.0,175766.05,157879.39,125436.9619699909,190738.32092496246,FRA
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,1625,1020,-0.7021,0.1276154,90,97899.0,101401.07,100118.16,93980.99474317516,111732.66787265218,FRA
晚間班機,TPE,凌晨抵達,1,1,1,1,1,0,2,1,115,970,-0.7021,0.1276154,81,77758.0,94254.27,91161.57,84369.4815416091,98872.5341780303,FRA
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,315,940,-0.7021,0.1276154,101,94334.0,95689.29,99562.664,93232.89468907948,106046.97670308949,FRA
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,885,970,-0.7021,0.1276154,25,97300.0,95354.32,94602.24,90010.75748740148,99288.54429159287,FRA
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,215,955,-0.7021,0.1276154,92,83401.0,86382.78,85300.12,83703.58692998182,87729.50538126951,FRA
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,215,945,-0.7021,0.1276154,93,99601.0,99157.86,97964.87,92991.73239320773,105665.6030136418,FRA
上午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,1285,1025,-0.7021,0.1276154,16,84121.0,100822.5,101869.52,85295.86820735264,120410.84371748717,FRA
下午班機,TSA,凌晨抵達,1,1,2,1,1,0,2,1,365,805,-0.7021,0.1276154,93,91357.0,101712.74,99298.86,95937.52201616783,105424.83727820414,FRA
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,1190,980,-0.7021,0.1276154,94,67275.0,85733.016,85046.36,80074.1382688483,90265.93375343148,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,95,1105,-0.7021,0.1276154,91,94874.0,116138.37,115841.02,105305.0192399149,125361.2191102183,FRA
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,0,1010,-0.7021,0.1276154,109,86458.0,85928.49,83704.836,79926.2326769004,88874.82086966626,FRA
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,675,965,-0.7021,0.1276154,17,88110.0,87543.445,86460.75,83462.62365550516,90020.33151457345,FRA
下午班機,TSA,凌晨抵達,1,0,2,1,1,0,2,0,640,815,-0.7021,0.1276154,95,119854.0,127564.94,126072.13,119757.02538828285,132996.8498621849,FRA
下午班機,TSA,凌晨抵達,1,0,2,1,1,0,2,1,640,815,-0.7021,0.1276154,93,142573.0,122258.43,122300.53,119024.9408668955,126052.39836152918,FRA
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,920,1025,-0.7021,0.1276154,93,100814.0,92043.9,91274.4,85042.05228694629,106126.52409864744,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,300,1105,-0.7021,0.1276154,82,112262.0,105174.03,102056.23,95315.59797047937,110092.45952805977,FRA
早晨班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,155,1090,-0.7021,0.1276154,35,114879.0,113170.6,122255.28,108204.79210572127,140824.1923431383,FRA
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,0,275,965,-0.7021,0.1276154,106,242779.0,167522.7,152573.11,122920.28661711387,189580.56528225713,FRA
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1035,1040,-0.7021,0.1276154,94,84391.0,81635.586,80492.43,76640.30033981147,86780.25248663346,FRA
下午班機,TSA,凌晨抵達,0,0,2,1,1,0,2,0,505,820,-0.7021,0.1276154,95,130149.0,139044.17,141921.6,136236.020600822,148603.03942420552,FRA
下午班機,TSA,晚間抵達,0,0,1,1,2,0,2,1,1305,945,-0.7021,0.1276154,82,91672.0,123793.65,111396.81,97244.61074399002,129653.71005702853,FRA
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,380,955,-0.7021,0.1276154,91,81754.0,87682.4,87393.125,85848.37682930495,89081.16962287313,FRA
下午班機,TSA,晚間抵達,1,0,1,1,2,0,2,1,1170,950,-0.7021,0.1276154,91,118305.0,147596.69,128181.4,105895.0288434472,153031.51658576075,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,2,2,0,95,1090,-0.7021,0.1276154,83,134262.0,135454.0,132476.8,118684.73879158484,147755.95163522303,FRA
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,530,955,-0.7021,0.1276154,99,81365.0,84901.23,84305.85,82278.66297345985,86852.77731817284,FRA
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1035,1040,-0.7021,0.1276154,87,74969.0,81227.95,80400.06,76625.8406813742,84392.04206824815,FRA
下午班機,TSA,下午抵達,0,0,3,1,1,0,2,0,845,1025,-0.7021,0.1276154,96,305471.0,302354.88,301403.94,292194.64555830165,307188.6094022845,FRA
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,690,970,-0.7021,0.1276154,86,175577.0,138680.64,138613.88,114017.25278984994,162152.02804468983,FRA
下午班機,TSA,晚間抵達,1,0,1,1,2,0,2,1,1145,1045,-0.7021,0.1276154,96,117238.0,116336.57,109543.055,97541.91548858922,122094.33280899905,FRA
下午班機,TSA,晚間抵達,0,0,1,1,2,0,2,0,1305,945,-0.7021,0.1276154,84,91678.0,131415.77,112654.266,97269.69336615932,131692.25630137112,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,300,1090,-0.7021,0.1276154,77,106982.0,114227.055,108836.625,102026.6646054843,119769.44067541399,FRA
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,595,840,-0.7021,0.1276154,77,131815.0,120428.195,120800.42,111159.95013419441,131710.20782943265,FRA
下午班機,TSA,下午抵達,0,0,1,1,1,0,2,1,1265,845,-0.7021,0.1276154,96,92417.0,123466.34,121511.71,106932.86155333136,138891.261508207,FRA
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1110,870,-0.7021,0.1276154,84,135094.0,121483.67,122064.69,114090.88830000862,133695.5828140515,FRA
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,555,950,-0.7021,0.1276154,102,93253.0,95462.51,95943.5,90626.0150992031,102216.44680620631,FRA
晚間班機,TSA,晚間抵達,0,0,1,1,2,0,2,1,860,1035,-0.7021,0.1276154,81,88578.0,115558.77,119663.55,107091.52502245303,139019.85160089488,FRA
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,310,955,-0.7021,0.1276154,89,82078.0,87718.445,86691.77,84201.93923682069,90523.87081858075,FRA
下午班機,TPE,凌晨抵達,1,1,2,1,1,0,2,1,465,840,-0.7021,0.1276154,95,93261.0,97189.516,96416.07,91344.6558675574,102975.27241104901,FRA
早晨班機,TPE,早晨抵達,1,0,1,1,2,0,2,1,710,1085,-0.7021,0.1276154,29,108697.0,120473.11,115583.46,102822.21709621313,125036.42184169134,FRA
下午班機,TPE,早晨抵達,1,1,1,1,1,2,2,0,300,1090,-0.7021,0.1276154,73,138499.0,144356.6,136063.81,117076.0801932123,153708.18148527693,FRA
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,750,970,-0.7021,0.1276154,86,220670.0,142838.02,140092.22,117448.43223047082,162904.38861943988,FRA
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,675,1010,-0.7021,0.1276154,82,135067.0,124490.266,121668.836,110920.0882998799,133946.23017005512,FRA
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,95,965,-0.7021,0.1276154,103,209961.0,183372.77,159329.95,128378.42349520362,190914.12492485123,FRA
下午班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,180,1105,-0.7021,0.1276154,96,103502.0,96044.75,100228.59,85206.29903870307,124387.23512331379,FRA
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,840,1060,-0.7021,0.1276154,82,96869.0,102808.81,109362.055,99042.41705558004,128892.93222677683,FRA
下午班機,TSA,凌晨抵達,0,0,2,1,1,0,2,1,505,820,-0.7021,0.1276154,84,170489.0,144525.89,142589.48,135332.74751377178,156133.8375179639,FRA
下午班機,TSA,凌晨抵達,1,1,1,1,1,2,2,1,315,1065,-0.7021,0.1276154,96,113432.0,121862.305,120413.49,108399.18104955337,131404.1237254614,FRA
早晨班機,TPE,凌晨抵達,0,0,5,1,1,0,2,1,845,870,-0.7021,0.1276154,22,109144.0,138442.25,123014.2,108048.94100287238,150257.11248850098,FRA
下午班機,TPE,凌晨抵達,0,0,2,1,1,0,2,1,610,825,-0.7021,0.1276154,88,112449.0,114950.83,110633.68,104718.75133078807,118137.63268111927,FRA
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,825,960,-0.7021,0.1276154,39,81367.0,80469.79,81010.18,78230.20719083157,83421.19568282466,FRA
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,0,995,875,-0.7021,0.1276154,84,91671.0,110190.9,106425.77,97865.77372571998,115797.56570934063,FRA
早晨班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,805,1015,-0.7021,0.1276154,33,62323.0,50781.164,51639.387,47823.30325555618,56382.9451961372,FRA
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,115,955,-0.7021,0.1276154,71,84711.0,85496.48,86834.51,82445.9696860474,95079.82245770245,FRA
早晨班機,TPE,凌晨抵達,1,0,2,1,1,0,2,1,845,835,-0.7021,0.1276154,29,145339.0,131751.95,130478.29,123209.07670383636,135682.2686696113,FRA
下午班機,TSA,凌晨抵達,1,1,1,1,1,0,2,0,315,1065,-0.7021,0.1276154,88,125745.0,122083.78,121081.97,109546.16384082595,132736.91154246486,FRA
早晨班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,930,855,-0.7021,0.1276154,29,107411.0,101319.58,104133.85,97598.68372372715,113556.12384832396,FRA
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,0,260,970,-0.7021,0.1276154,85,142264.0,130441.46,124292.86,111782.79578390115,137664.0283913759,FRA
早晨班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,810,955,-0.7021,0.1276154,35,49534.0,53361.773,53526.605,50095.35019351931,58509.67234813718,FRA
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,115,995,-0.7021,0.1276154,24,163764.0,163197.06,162315.44,151613.0907372705,170355.15809752952,FRA
下午班機,TSA,下午抵達,0,0,3,1,1,0,2,0,1035,1035,-0.7021,0.1276154,84,306519.0,306119.72,299431.97,283914.40510750853,312729.5239065454,FRA
早晨班機,TPE,晚間抵達,1,0,1,1,2,0,2,1,145,975,-0.7021,0.1276154,24,90322.0,96232.89,99539.875,92603.13836241107,109001.23013836071,FRA
早晨班機,TPE,早晨抵達,1,0,1,1,1,0,2,0,885,945,-0.7021,0.1276154,32,120753.0,102124.375,105123.89,97924.05421515624,113187.10333175225,FRA
晚間班機,TPE,早晨抵達,1,1,5,1,2,0,1,0,1305,1030,-0.7021,0.1276154,64,94887.0,104005.52,100734.945,92303.59408177719,116863.69336152577,FRA
晚間班機,TPE,晚間抵達,1,0,1,1,1,2,1,1,795,945,-0.7021,0.1276154,64,233877.0,190666.62,176877.7,145311.34541703408,210806.75779736956,FRA
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,580,1020,-0.7021,0.1276154,81,94798.0,91540.625,95861.64,89443.65574386009,102404.5921477196,FRA
